trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
59,False,"{'a': 0.01, 'e': 0.07718805436903597}",25,12,14.100426444136502,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.01, 'e': 0.06310637371542327}",30,14,25.857636607677662,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.01, 'e': 0.05145522669912184}",20,3,16.500636512941117,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
62,False,"{'a': 0.01, 'e': 0.04186348357439684}",30,19,22.51155178466337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.01, 'e': 0.03399979088404459}",20,0,3.0596198418076583,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
64,False,"{'a': 0.01, 'e': 0.027574698499101546}",35,0,52.4954612033089,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.01, 'e': 0.02233958929617874}",20,11,17.62461682264187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.01, 'e': 0.018083714566517917}",25,0,31.48791246200259,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.01, 'e': 0.014630270683209656}",25,0,22.56530199301917,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
68,False,"{'a': 0.01, 'e': 0.011832145875710798}",30,20,17.52032035248537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.01, 'e': 0.009567731365828336}",20,6,21.178853731277997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.01, 'e': 0.007737022890071277}",30,15,18.137331374734874,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.01, 'e': 0.006258124447393154}",20,13,11.203863264927516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.01, 'e': 0.005064192665555467}",30,20,17.6740159197524,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.01, 'e': 0.0041008157630280095}",20,8,22.62787894847276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.01, 'e': 0.003323796413251756}",30,24,7.50384367507486,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.01, 'e': 0.002697296010042427}",35,10,42.365527987759755,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.01, 'e': 0.002192294023298569}",25,16,14.463093895586216,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.0017853170195452073}",20,13,10.558321828291458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.001457395336969869}",30,0,40.26549167498817,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.001193209981130039}",25,2,33.26930633275706,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.01, 'e': 0.0009803972165907116}",25,12,18.973912334260593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.01, 'e': 0.0008089830972630718}",20,11,14.955198955355952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.01, 'e': 0.0006709245563616406}",25,12,21.743096429965277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.01, 'e': 0.0005597375576869013}",25,12,26.408786197023485,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.01, 'e': 0.00047019616835264344}",20,8,20.07065037876137,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.01, 'e': 0.0003980892702724059}",25,6,29.78591446992687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.01, 'e': 0.0003400240283950584}",20,0,24.296511834826624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
87,False,"{'a': 0.01, 'e': 0.00029326723198463966}",35,8,44.528722986396176,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.01, 'e': 0.00025561727681799873}",20,2,30.716948424549017,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.01, 'e': 0.0002253009137258566}",25,17,15.408998088335261,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.0002008899999998981}",35,16,26.10777551962413,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.01, 'e': 0.00018123439655304274}",20,10,18.018795827476822,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.01, 'e': 0.0001654078911079715}",25,12,19.05927325770935,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.01, 'e': 0.00015266462637408829}",20,11,14.985137382773969,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.01, 'e': 0.00014240399741383136}",20,10,16.147775677790516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.01, 'e': 0.00013414237520459338}",25,0,31.62301615474165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.01, 'e': 0.0001274903310026776}",25,17,15.896817106659748,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.01, 'e': 0.00012213429274576804}",30,24,12.54062705697402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.01, 'e': 0.00011782177190022836}",35,20,27.853224041579605,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.00011434946635935361}",25,15,-23.58857918757435,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
100,False,"{'a': 0.01, 'e': 0.00011155367984039266}",20,8,20.455734367689956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.01, 'e': 0.00010930260697072924}",25,0,38.175692741380345,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,False,"{'a': 0.01, 'e': 0.00010749012089905641}",30,4,39.525265482910946,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.01, 'e': 0.00010603077090309831}",20,14,8.36702763206885,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.00010485575438989869}",20,0,33.48480940248912,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,False,"{'a': 0.01, 'e': 0.00010390967352691405}",20,9,-19.196239755853384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
106,False,"{'a': 0.01, 'e': 0.00010314792369325865}",20,0,32.5943107977988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.00010253459068976234}",20,12,16.15496565992031,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.00010204075760089637}",20,0,28.12440390656958,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,False,"{'a': 0.01, 'e': 0.00010164314151572817}",25,3,35.5148180274868,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.00010132299584864057}",20,10,16.96943900819434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.01, 'e': 0.00010106522651276428}",35,22,18.43090932094182,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.01, 'e': 0.00010085768029299835}",30,18,22.773393903629245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.00010069057186123942}",20,0,26.636640114857425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.01, 'e': 0.00010055602242942108}",20,9,20.080012067121945,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.01, 'e': 0.00010044768828754158}",20,14,9.873787352343562,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.00010036046171535418}",25,10,22.965348231616264,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.01, 'e': 0.00010029023016588923}",20,9,-24.406380335357433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
118,False,"{'a': 0.01, 'e': 0.00010023368237033203}",25,0,34.046789903550824,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
119,False,"{'a': 0.01, 'e': 0.00010018815221846111}",25,15,16.027447858537883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.01, 'e': 0.00010015149305853122}",20,14,9.760470423203184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.01, 'e': 0.00010012197648712196}",20,0,34.00011717338481,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
122,False,"{'a': 0.01, 'e': 0.00010009821085832371}",25,18,14.104827240891073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.00010007907567155527}",25,4,32.76998277008351,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.01, 'e': 0.0001000636687424894}",25,5,29.602857236965857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.01, 'e': 0.00010005126366507966}",25,16,22.80436626743466,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.01, 'e': 0.00010004127556539899}",20,16,6.722887300037187,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.01, 'e': 0.00010003323352503202}",20,12,15.911972144855252,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.01, 'e': 0.00010002675837816888}",25,17,15.646068474816326,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.00010002154483457204}",20,0,28.735920942772857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
130,False,"{'a': 0.01, 'e': 0.00010001734708642296}",35,25,15.168281428989348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.00010001396721803779}",30,16,22.185444907307446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.00010001124587621923}",30,20,20.774965751276568,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.00010000905475426869}",20,4,22.557662310750015,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.00010000729054593371}",20,9,17.93705837080848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.00010000587007197304}",25,15,18.317535987557065,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.00010000472635995905}",25,1,30.090081719097867,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.01, 'e': 0.00010000380548635945}",25,14,23.182128367308266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.00010000306403368242}",25,2,29.552162470796073,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.00010000246704411353}",20,12,16.991890079680815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.00010000198637061253}",20,0,30.396567321136196,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
141,False,"{'a': 0.01, 'e': 0.0001000015993506409}",25,11,25.471330724327235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.00010000128773657302}",20,14,13.168278097854028,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.0001000010368368276}",20,15,7.855099909401422,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.00010000083482175626}",30,21,16.86705152227207,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.01, 'e': 0.00010000067216697772}",20,9,18.963810571307306,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.01, 'e': 0.00010000054120329338}",25,14,19.167512592896912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.00010000043575653095}",25,12,19.66275005922823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.00010000035085466763}",25,4,31.295735971633626,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.00010000028249490533}",20,0,32.97232412035824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.01, 'e': 0.00010000022745404458}",20,14,10.15391367374313,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.00010000018313749415}",20,12,13.878328180339022,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.00010000014745537023}",25,6,35.17400752416552,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.00010000011872568493}",20,7,24.963269127910955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.00010000009559330003}",20,8,17.8159244333164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.01, 'e': 0.00010000007696819857}",20,0,28.586876681269832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.01, 'e': 0.00010000006197175004}",20,0,31.31472898751383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.01, 'e': 0.00010000004989718647}",25,4,28.650280492491213,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.01, 'e': 0.00010000004017540753}",20,6,25.44370023069523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.01, 'e': 0.00010000003234766908}",20,12,15.971836836706938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.00010000002604515501}",25,20,9.284728480017474,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.01, 'e': 0.00010000002097054761}",30,0,45.89181570560472,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.01, 'e': 0.00010000001688470483}",20,2,30.174741928487336,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.01, 'e': 0.00010000001359489197}",20,0,23.965605640555832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,False,"{'a': 0.01, 'e': 0.00010000001094612188}",30,6,39.804400968934054,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.01, 'e': 0.00010000000881338345}",20,0,28.328804959881644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
166,False,"{'a': 0.01, 'e': 0.00010000000709631252}",30,16,22.72640382802761,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.01, 'e': 0.00010000000571364076}",20,4,29.254229286117123,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.01, 'e': 0.00010000000460053116}",20,7,18.932048088854955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.01, 'e': 0.00010000000370391504}",20,12,15.029191986427573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.01, 'e': 0.00010000000298227008}",25,12,20.373696007267764,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.01, 'e': 0.00010000000240117934}",20,11,19.798131643031102,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.01, 'e': 0.0001000000019335534}",25,0,33.95085660527582,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.01, 'e': 0.00010000000155674371}",20,16,6.542605222841702,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.01, 'e': 0.00010000000125343078}",30,15,28.2395225836257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.01, 'e': 0.00010000000100918172}",25,3,37.37393590620406,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.01, 'e': 0.0001000000008124502}",20,0,25.608738762573832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.01, 'e': 0.00010000000065413239}",20,0,24.318835309663598,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.01, 'e': 0.00010000000052667879}",20,12,15.758971139283513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.01, 'e': 0.00010000000042409418}",25,5,30.749859195955676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.01, 'e': 0.00010000000034149359}",35,12,38.46044074401175,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.01, 'e': 0.00010000000027488021}",25,10,21.15764768769073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.01, 'e': 0.00010000000022136746}",30,4,40.17111369734472,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.01, 'e': 0.0001000000001782908}",30,3,43.32499569538528,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.01, 'e': 0.00010000000014365185}",20,12,14.68904609657855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.01, 'e': 0.00010000000011567423}",20,15,9.045477709024254,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.01, 'e': 0.00010000000009302568}",25,9,27.956326300939743,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.01, 'e': 0.00010000000007481802}",20,13,15.407825072036609,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
