trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
116,False,"{'a': 0.7, 'e': 0.00010066644149997472}",25,19,11.701120628668667,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.7, 'e': 0.00010055370258665874}",25,7,29.355102130869156,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.7, 'e': 0.00010046003519992297}",20,8,22.073103390584624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.7, 'e': 0.00010038221310004758}",20,8,18.89863975815736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.7, 'e': 0.00010031755581296764}",20,3,29.20514651238407,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.7, 'e': 0.00010026383630834523}",20,3,29.24133510142063,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.7, 'e': 0.00010021920429159614}",25,15,19.668235731440575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.7, 'e': 0.00010018212247353553}",20,12,12.509314911458302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.7, 'e': 0.0001001513136213994}",20,16,8.539912174258717,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.7, 'e': 0.0001001257165655911}",25,15,16.559260894614624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.7, 'e': 0.00010010444965002918}",35,18,27.950210404829143,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.7, 'e': 0.00010008678036421692}",20,14,12.139935271066893,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.7, 'e': 0.00010007210011342416}",20,0,29.679124537789384,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
129,False,"{'a': 0.7, 'e': 0.0001000599032554561}",20,4,18.79461729205629,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.7, 'e': 0.00010004976968591706}",30,18,24.18803662036101,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.7, 'e': 0.0001000413503677855}",20,0,31.558374523627087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.7, 'e': 0.00010003435530858695}",20,11,20.851426199571335,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.7, 'e': 0.00010002854357238355}",20,2,29.64722095918258,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.7, 'e': 0.00010002371498196716}",25,11,23.723577801212443,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.7, 'e': 0.00010001970322326414}",30,21,17.993329318766346,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.7, 'e': 0.00010001637011569642}",20,3,26.5855341707986,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.7, 'e': 0.00010001360085531985}",20,3,30.075247666314027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.7, 'e': 0.00010001130005865555}",25,12,22.492762431713782,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.7, 'e': 0.00010000938847753993}",25,14,21.409814068630503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.7, 'e': 0.00010000780027019651}",20,8,22.865755499700345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.7, 'e': 0.00010000648073282825}",20,13,12.95544931622209,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.7, 'e': 0.0001000053844157911}",30,10,30.524716810512494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.7, 'e': 0.0001000044735579575}",25,2,39.10101353635676,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.7, 'e': 0.00010000371678575704}",20,9,20.424225631333034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.7, 'e': 0.00010000308803337354}",25,9,27.53518801474842,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.7, 'e': 0.00010000256564457466}",20,13,15.452906976809995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.7, 'e': 0.00010000213162553173}",25,13,22.759314623263414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.7, 'e': 0.00010000177102797991}",25,8,28.703691863037864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.7, 'e': 0.00010000147143096605}",25,13,24.32987276132468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.7, 'e': 0.00010000122251563326}",20,13,14.41023621828846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.7, 'e': 0.00010000101570795117}",25,8,30.905104761643152,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.7, 'e': 0.0001000008438849509}",35,18,34.72618017813928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.7, 'e': 0.00010000070112892168}",20,13,13.119962649737781,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.7, 'e': 0.00010000058252179755}",20,12,13.374858509037288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.7, 'e': 0.00010000048397929007}",20,0,33.03512230281497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.7, 'e': 0.00010000040210655925}",30,19,17.37508101854163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.7, 'e': 0.00010000033408386066}",30,15,26.643124083059412,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.7, 'e': 0.00010000027756840169}",25,10,9.751927251850656,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.7, 'e': 0.00010000023061329522}",25,14,24.103149151851987,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.7, 'e': 0.00010000019160161244}",20,9,21.21425972409849,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.7, 'e': 0.00010000015918909533}",20,11,18.712177639644096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.7, 'e': 0.00010000013225974769}",30,18,20.16699081837831,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.7, 'e': 0.0001000001098860892}",25,14,21.073855881208882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.7, 'e': 0.00010000009129718102}",25,11,20.96724495767439,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.7, 'e': 0.00010000007585264648}",20,0,29.888576295256442,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
166,False,"{'a': 0.7, 'e': 0.00010000006302113285}",25,11,28.074829129996786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.7, 'e': 0.00010000005236010523}",25,0,36.05124767717764,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
168,False,"{'a': 0.7, 'e': 0.0001000000435025239}",20,10,18.39808368235563,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.7, 'e': 0.00010000003614329955}",25,4,26.375513551764847,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.7, 'e': 0.00010000003002930136}",35,20,32.28726223621974,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.7, 'e': 0.00010000002494914284}",20,8,22.97447451591548,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.7, 'e': 0.00010000002072874103}",35,21,25.341435972509657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.7, 'e': 0.00010000001722199059}",20,16,7.607349320220013,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.7, 'e': 0.00010000001430876537}",25,10,19.764789703738728,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.7, 'e': 0.00010000001188825713}",20,0,32.37908657006375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.7, 'e': 0.0001000000098769771}",30,21,19.642593600421318,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.7, 'e': 0.0001000000082063135}",25,15,20.754658601927584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.7, 'e': 0.00010000000681786858}",25,8,28.353331360153305,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.7, 'e': 0.00010000000566479095}",35,21,26.168724411403566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.7, 'e': 0.00010000000470622439}",20,0,29.016623269256662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.7, 'e': 0.00010000000391019448}",20,8,17.869246823078175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.7, 'e': 0.0001000000032487236}",30,23,9.089161385793059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.7, 'e': 0.0001000000026991632}",20,16,8.443116030198407,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
