trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
91,False,"{'a': 0.7, 'e': 0.0001371798934377555}",20,3,27.309626976878477,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.7, 'e': 0.00013159339287560634}",25,12,27.13394080026834,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.7, 'e': 0.00012684627771775148}",25,12,16.02925878696585,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.7, 'e': 0.0001228124336964953}",30,8,42.78485853360392,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.7, 'e': 0.00011938469318950595}",25,16,15.874012935908564,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.7, 'e': 0.00011647198921171942}",25,18,13.379950598033233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.7, 'e': 0.00011399693679292611}",25,12,26.675882884831875,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.7, 'e': 0.00011189377759435182}",35,17,34.645799822483,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.7, 'e': 0.0001101066332356293}",30,19,24.615868168423713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.7, 'e': 0.00010858802097923892}",30,20,22.741870179707796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.7, 'e': 0.00010729759238170544}",30,8,37.468272582307186,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.7, 'e': 0.0001062010614225617}",20,10,22.51250974638756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.7, 'e': 0.00010526929365806126}",20,10,17.45510339476758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.7, 'e': 0.00010447753221298761}",20,14,11.692634047935258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.7, 'e': 0.00010380474005544649}",20,2,31.318296736713233,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.7, 'e': 0.00010323304108772469}",25,13,20.41682037399762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.7, 'e': 0.00010274724521042167}",20,11,16.150968081658114,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.7, 'e': 0.00010233444474172515}",25,6,34.36687948932314,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.7, 'e': 0.00010198367147484788}",20,15,11.600233601180275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.7, 'e': 0.0001016856052615811}",25,9,33.168149234569626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.7, 'e': 0.00010143232638237798}",35,18,29.68796014157605,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.7, 'e': 0.00010121710512223103}",35,18,34.16937036751241,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.7, 'e': 0.00010103422296414699}",30,21,16.390967939288064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.7, 'e': 0.00010087882064935272}",25,11,21.08242735425673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.7, 'e': 0.00010074676906723923}",25,18,16.573040483906745,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.7, 'e': 0.00010063455954356648}",20,13,12.729084946559698,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.7, 'e': 0.00010053921061525806}",20,9,22.203285247418506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.7, 'e': 0.0001004581888133238}",25,17,15.833083833396287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.7, 'e': 0.00010038934134515287}",20,14,10.59897064553556,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.7, 'e': 0.00010033083889715577}",20,14,11.138171934900647,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.7, 'e': 0.00010028112702742398}",20,9,23.87256705184024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.7, 'e': 0.00010023888486454524}",20,6,-13.991413447634127,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
123,False,"{'a': 0.7, 'e': 0.00010020299000990107}",30,11,35.36420298282508,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.7, 'e': 0.00010017248871796447}",20,12,12.614708909121788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.7, 'e': 0.00010014657055124054}",30,17,25.158028627744883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.7, 'e': 0.0001001245468497114}",35,24,18.281179659815034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.7, 'e': 0.00010010583243103}",30,21,16.957466745840613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.7, 'e': 0.0001000899300416247}",20,14,8.997343388922776,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.7, 'e': 0.00010007641714682158}",20,13,14.125495811419533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.7, 'e': 0.00010006493470027245}",20,13,14.07015334558466,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.7, 'e': 0.00010005517760691696}",20,8,20.818580815767035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.7, 'e': 0.00010004688661524597}",25,13,21.976117693026954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.7, 'e': 0.00010003984142836764}",20,9,-20.214276032945847,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
134,False,"{'a': 0.7, 'e': 0.00010003385485224392}",25,14,20.91175802601837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.7, 'e': 0.00010002876781922687}",20,8,17.187747819453485,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.7, 'e': 0.00010002444516432618}",30,15,25.33616860337043,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.7, 'e': 0.00010002077203186133}",25,13,21.528425452675286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.7, 'e': 0.0001000176508245687}",20,12,13.686073282655173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.7, 'e': 0.00010001499861012064}",20,12,12.26916852314805,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.7, 'e': 0.00010001274491755474}",20,10,14.261783968493825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.7, 'e': 0.00010001082986521581}",30,12,33.3526080530138,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.7, 'e': 0.00010000920256869605}",25,14,15.892472169824643,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.7, 'e': 0.00010000781978991569}",30,16,24.888286125677375,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.7, 'e': 0.00010000664478759802}",25,11,29.15324626803056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.7, 'e': 0.00010000564634138343}",20,5,22.242958173997955,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.7, 'e': 0.00010000479792160455}",25,11,25.89504721418544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.7, 'e': 0.00010000407698540492}",25,20,6.980759250885049,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.7, 'e': 0.00010000346437744057}",30,18,22.898426366360283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.7, 'e': 0.00010000294381962149}",25,8,30.077623734859603,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.7, 'e': 0.00010000250148101131}",25,17,14.873486886280936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.7, 'e': 0.00010000212560834498}",20,14,10.097501953912612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.7, 'e': 0.00010000180621405619}",30,10,34.96512413449751,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.7, 'e': 0.00010000153481226626}",20,2,27.637389470571726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.7, 'e': 0.00010000130419141051}",35,27,15.036212354245189,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.7, 'e': 0.0001000011082232799}",30,20,19.546385128617764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.7, 'e': 0.00010000094170159457}",20,9,22.808370757163726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.7, 'e': 0.00010000080020144964}",30,8,35.06107982833361,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.7, 'e': 0.0001000006799629638}",20,8,17.204314425531596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.7, 'e': 0.00010000057779180338}",20,5,27.465439300654438,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.7, 'e': 0.00010000049097280694}",25,7,31.31231726704523,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.7, 'e': 0.00010000041719915309}",25,5,27.960551722146413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.7, 'e': 0.00010000035451063205}",25,7,30.41649297096633,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.7, 'e': 0.00010000030124190928}",30,17,24.836843341766375,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.7, 'e': 0.00010000025597745044}",30,22,16.22936322704526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.7, 'e': 0.00010000021751399579}",20,10,20.600644917236835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.7, 'e': 0.00010000018483036222}",35,21,25.671468463415636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.7, 'e': 0.00010000015705768917}",25,0,15.355773829386408,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
168,False,"{'a': 0.7, 'e': 0.00010000013345812242}",25,19,12.67394633087938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.7, 'e': 0.00010000011340483006}",20,8,23.16092096453679,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.7, 'e': 0.00010000009636446094}",20,16,6.882082208870576,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.7, 'e': 0.00010000008188471021}",20,15,6.706801178401317,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.7, 'e': 0.00010000006958077456}",30,17,25.985270473793324,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.7, 'e': 0.0001000000591255823}",25,15,15.810629871172894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.7, 'e': 0.00010000005024135561}",20,8,26.54093976166868,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.7, 'e': 0.00010000004269206109}",20,7,20.366847498349475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.7, 'e': 0.00010000003627719245}",25,9,28.1753646160027,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.7, 'e': 0.00010000003082621944}",20,16,4.991780684142116,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.7, 'e': 0.00010000002619414694}",25,13,25.18287261801607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.7, 'e': 0.00010000002225840632}",20,11,16.902533128487686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.7, 'e': 0.00010000001891374843}",20,10,17.40302941681874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.7, 'e': 0.00010000001607157749}",20,6,23.2111794072139,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.7, 'e': 0.00010000001365684241}",20,13,10.424049148615715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.7, 'e': 0.00010000001160470617}",20,0,33.36826319841361,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
184,False,"{'a': 0.7, 'e': 0.00010000000986098989}",20,13,13.441755195594498,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.7, 'e': 0.00010000000837928624}",20,12,14.439188448768967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.7, 'e': 0.00010000000712007129}",20,9,21.37237805216057,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.7, 'e': 0.00010000000605026038}",30,13,29.306413710739033,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.7, 'e': 0.00010000000514120977}",20,16,6.056383637237313,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.7, 'e': 0.00010000000436871659}",25,3,40.49739868000159,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.7, 'e': 0.00010000000371213069}",20,14,10.897932742429344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.7, 'e': 0.00010000000315435464}",20,13,12.852950897764316,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.7, 'e': 0.00010000000268051146}",20,8,20.149475630526286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.7, 'e': 0.00010000000227772254}",20,12,17.666473459104054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.7, 'e': 0.00010000000193532976}",25,17,12.948492720581132,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.7, 'e': 0.00010000000164467338}",30,16,23.85928104453065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.7, 'e': 0.00010000000139731569}",20,14,11.782965492805657,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.7, 'e': 0.00010000000118748353}",20,3,24.31206416774265,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.7, 'e': 0.00010000000100895967}",25,19,12.99970773026924,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.7, 'e': 0.0001000000008573032}",20,12,16.04278599899107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.7, 'e': 0.00010000000072873938}",25,18,9.240184367108899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.7, 'e': 0.00010000000061927139}",30,12,32.24311962940376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.7, 'e': 0.00010000000052601266}",20,7,17.902980500322258,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.7, 'e': 0.00010000000044696478}",25,11,25.89377591260153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.7, 'e': 0.0001000000003799073}",30,12,31.085621969975012,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.7, 'e': 0.0001000000003226198}",35,19,27.34856402120964,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.7, 'e': 0.00010000000027421407}",25,16,19.44239266015267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.7, 'e': 0.00010000000023313582}",25,14,18.702766639311385,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.7, 'e': 0.00010000000019805277}",30,18,20.7841753577191,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.7, 'e': 0.0001000000001682988}",20,8,20.44496730799774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.7, 'e': 0.00010000000014298571}",25,20,9.28880005248853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.7, 'e': 0.00010000000012144739}",35,21,25.009230213348893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.7, 'e': 0.00010000000010323973}",20,16,8.518625960376744,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.7, 'e': 0.00010000000008791865}",20,8,22.015255114132355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.7, 'e': 0.00010000000007459597}",20,11,20.908790233084645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.7, 'e': 0.0001000000000632717}",20,16,7.575731277427815,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.7, 'e': 0.00010000000005394583}",35,18,33.9641079503866,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.7, 'e': 0.00010000000004573018}",25,6,29.70347185103736,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.7, 'e': 0.00010000000003884679}",20,10,19.493030785261123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.7, 'e': 0.00010000000003285159}",25,18,11.467477829580586,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.7, 'e': 0.00010000000002796661}",25,0,35.39601511901187,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.7, 'e': 0.00010000000002374776}",25,9,27.593892357958914,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.7, 'e': 0.00010000000002019505}",25,12,28.961835975832244,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.7, 'e': 0.00010000000001708642}",25,8,21.814794054630756,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.7, 'e': 0.00010000000001464393}",30,18,20.2281312222346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.7, 'e': 0.00010000000001242348}",20,13,3.3147192905259164,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.7, 'e': 0.00010000000001042508}",20,11,15.224109167478323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.7, 'e': 0.00010000000000887077}",20,12,11.433379510548756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.7, 'e': 0.0001000000000075385}",25,8,29.211432064720388,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.7, 'e': 0.00010000000000642828}",30,21,18.430473827417043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.7, 'e': 0.0001000000000055401}",25,14,17.38669917449121,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.7, 'e': 0.00010000000000465192}",25,11,24.694085221840446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.7, 'e': 0.00010000000000398579}",30,20,17.83411105976737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.7, 'e': 0.00010000000000331966}",20,9,20.354531374570378,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.7, 'e': 0.00010000000000287557}",20,13,16.479907383208154,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.7, 'e': 0.00010000000000243148}",25,13,23.407516560713745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.7, 'e': 0.00010000000000198739}",25,17,17.139071196325986,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.7, 'e': 0.00010000000000176534}",20,14,10.760817454214292,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.7, 'e': 0.0001000000000015433}",20,12,13.551137829053372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.7, 'e': 0.00010000000000132125}",25,7,27.58906092064206,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.7, 'e': 0.00010000000000109921}",25,9,28.811977058988315,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.7, 'e': 0.00010000000000109921}",20,15,6.851118024382687,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.7, 'e': 0.00010000000000065512}",30,13,30.837764553607244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.7, 'e': 0.00010000000000065512}",20,11,15.988530794371,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.7, 'e': 0.00010000000000043308}",20,12,14.96442554035346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.7, 'e': 0.00010000000000043308}",20,13,14.35909545331568,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.7, 'e': 0.00010000000000043308}",25,17,13.93486899535902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.7, 'e': 0.00010000000000021103}",20,16,8.583005872089227,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.7, 'e': 0.00010000000000021103}",20,16,9.343382405023245,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.7, 'e': 0.00010000000000021103}",20,12,16.818993786309157,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.7, 'e': 0.00010000000000021103}",25,7,33.00900084362242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.7, 'e': 0.00010000000000021103}",25,18,14.009624244905432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.7, 'e': 0.00010000000000021103}",20,9,19.529873459642666,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.7, 'e': 0.00010000000000021103}",20,9,23.729000283102756,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.7, 'e': 9.999999999998899e-05}",20,6,26.349708180047205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,13,14.482027140631942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,15,18.524278220986147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
